Date;Open;High;Low;Close;Adj Close;Volume
02/01/2020;3999.930908203125;4009.021728515625;3963.56787109375;4009.021728515625;3236.680419921875;45886302
03/01/2020;4018.1123046875;4036.2939453125;3990.840087890625;4018.1123046875;3244.019775390625;91189705
06/01/2020;3963.56787109375;3990.840087890625;3927.204833984375;3972.65869140625;3207.322998046875;48648450
07/01/2020;4009.021728515625;4009.021728515625;3981.74951171875;3999.930908203125;3229.341064453125;114344885
08/01/2020;3981.74951171875;3999.930908203125;3945.386474609375;3981.74951171875;3214.662353515625;188929583
09/01/2020;3999.930908203125;4018.1123046875;3972.65869140625;3999.930908203125;3229.341064453125;79280569
10/01/2020;4027.203125;4027.203125;3990.840087890625;4009.021728515625;3236.680419921875;137292491
13/01/2020;4027.203125;4099.92919921875;4018.1123046875;4099.92919921875;3310.074462890625;122488655
14/01/2020;4127.20166015625;4181.74609375;4109.02001953125;4154.4736328125;3354.11083984375;174258629
15/01/2020;4154.4736328125;4163.564453125;4118.11083984375;4163.564453125;3361.450439453125;112825318
16/01/2020;4154.4736328125;4172.6552734375;4099.92919921875;4154.4736328125;3354.11083984375;147387255
17/01/2020;4199.92724609375;4218.10888671875;4181.74609375;4209.01806640625;3398.1474609375;133295352
20/01/2020;4263.5625;4263.5625;4209.01806640625;4236.29052734375;3420.165771484375;90022804
21/01/2020;4245.38134765625;4254.47216796875;4218.10888671875;4245.38134765625;3427.505126953125;81224962
22/01/2020;4254.47216796875;4281.744140625;4245.38134765625;4281.744140625;3456.86279296875;90609115
23/01/2020;4290.8349609375;4327.19775390625;4263.5625;4309.0166015625;3478.881103515625;153849977
24/01/2020;4299.92578125;4318.107421875;4254.47216796875;4309.0166015625;3478.881103515625;105620964
27/01/2020;4272.6533203125;4272.6533203125;4218.10888671875;4227.19970703125;3412.826171875;103076840
28/01/2020;4163.564453125;4218.10888671875;4154.4736328125;4199.92724609375;3390.807861328125;104935872
29/01/2020;4199.92724609375;4236.29052734375;4181.74609375;4199.92724609375;3390.807861328125;214362682
30/01/2020;4272.6533203125;4272.6533203125;4163.564453125;4163.564453125;3361.450439453125;96500596
31/01/2020;4154.4736328125;4163.564453125;4054.475341796875;4054.475341796875;3273.37744140625;150763654
03/02/2020;4054.475341796875;4081.74755859375;4045.384765625;4054.475341796875;3273.37744140625;144745560
04/02/2020;4263.5625;4263.5625;4109.02001953125;4145.3828125;3346.771484375;123617275
05/02/2020;4154.4736328125;4163.564453125;4099.92919921875;4145.3828125;3346.771484375;100395764
06/02/2020;4172.6552734375;4172.6552734375;4118.11083984375;4136.2919921875;3339.43212890625;104342852
07/02/2020;4163.564453125;4163.564453125;4127.20166015625;4136.2919921875;3339.43212890625;146349277
10/02/2020;4090.83837890625;4118.11083984375;3999.930908203125;4090.83837890625;3302.7353515625;187982906
11/02/2020;4127.20166015625;4127.20166015625;4072.656982421875;4099.92919921875;3310.074462890625;93666727
12/02/2020;4109.02001953125;4145.3828125;4109.02001953125;4118.11083984375;3324.75341796875;143167912
13/02/2020;4163.564453125;4172.6552734375;4127.20166015625;4154.4736328125;3354.11083984375;87683284
14/02/2020;4118.11083984375;4172.6552734375;4118.11083984375;4136.2919921875;3339.43212890625;139707803
17/02/2020;4072.656982421875;4127.20166015625;4063.566162109375;4063.566162109375;3280.716796875;131738165
18/02/2020;4063.566162109375;4090.83837890625;3999.930908203125;3999.930908203125;3229.341064453125;97565635
19/02/2020;4054.475341796875;4072.656982421875;4045.384765625;4072.656982421875;3288.056396484375;110893685
20/02/2020;4109.02001953125;4163.564453125;4099.92919921875;4145.3828125;3346.771484375;108000305
21/02/2020;4145.3828125;4145.3828125;4099.92919921875;4099.92919921875;3310.074462890625;117658802
24/02/2020;4127.20166015625;4127.20166015625;4063.566162109375;4081.74755859375;3295.395751953125;113200755
25/02/2020;4054.475341796875;4136.2919921875;4054.475341796875;4090.83837890625;3302.7353515625;125324724
26/02/2020;4090.83837890625;4099.92919921875;4063.566162109375;4072.656982421875;3288.056396484375;164120194
27/02/2020;3981.74951171875;3981.74951171875;3745.389892578125;3754.480712890625;3149.42236328125;227877075
28/02/2020;3627.2099609375;3809.025146484375;3554.484130859375;3809.025146484375;3195.1767578125;211162617
02/03/2020;3809.025146484375;3818.115966796875;3618.119384765625;3618.119384765625;3035.036865234375;206428685
03/03/2020;3681.754638671875;3799.934326171875;3636.30078125;3727.208251953125;3126.544921875;218258509
04/03/2020;3763.5712890625;3854.478759765625;3754.480712890625;3836.29736328125;3218.053955078125;127937929
05/03/2020;3899.9326171875;3909.0234375;3754.480712890625;3772.662109375;3164.673828125;146949558
06/03/2020;3672.663818359375;3681.754638671875;3636.30078125;3645.3916015625;3057.91357421875;175334118
09/03/2020;3545.393310546875;3590.84716796875;3409.031982421875;3409.031982421875;2859.645263671875;163934401
10/03/2020;3436.30419921875;3663.572998046875;3436.30419921875;3554.484130859375;2981.65673828125;182576203
11/03/2020;3590.84716796875;3663.572998046875;3527.2119140625;3554.484130859375;2981.65673828125;195275262
12/03/2020;3472.667236328125;3490.848876953125;3272.670654296875;3281.761474609375;2752.884521484375;167137546
13/03/2020;3281.761474609375;3427.213623046875;3054.49267578125;3381.759765625;2836.767822265625;295725807
16/03/2020;3409.031982421875;3409.031982421875;3145.400146484375;3181.76318359375;2669.002197265625;196265939
17/03/2020;3181.76318359375;3245.3984375;2963.585205078125;2963.585205078125;2485.985107421875;229429422
18/03/2020;2972.676025390625;3127.21875;2809.04248046875;2854.49609375;2394.47607421875;272919333
19/03/2020;2845.405517578125;2854.49609375;2663.59033203125;2663.59033203125;2234.3359375;151744210
20/03/2020;2663.59033203125;2699.953369140625;2481.775390625;2554.501220703125;2142.8271484375;658210668
23/03/2020;2409.04931640625;2454.503173828125;2381.777099609375;2381.777099609375;1997.9385986328125;180848183
