Date;Open;High;Low;Close;Adj Close;Volume
04/01/2021;13.104249954223633;13.65250015258789;12.962499618530273;13.113499641418457;13.081204414367676;560640000
05/01/2021;13.099749565124512;13.443499565124512;13.086999893188477;13.404749870300293;13.371736526489258;322760000
06/01/2021;13.22249984741211;13.244999885559082;12.586000442504883;12.614500045776367;12.583431243896484;580424000
07/01/2021;12.967499732971191;13.377750396728516;12.886500358581543;13.343999862670898;13.311135292053223;461480000
08/01/2021;13.362500190734863;13.420999526977539;13.041999816894531;13.276749610900879;13.244050979614258;292528000
11/01/2021;13.418749809265137;13.961000442504883;13.362500190734863;13.621500015258789;13.587952613830566;518344000
12/01/2021;13.7524995803833;13.754500389099121;13.345000267028809;13.484749794006348;13.451539039611816;291476000
13/01/2021;13.489999771118164;13.625;13.385000228881836;13.531749725341797;13.498421669006348;210028000
14/01/2021;13.574999809265137;13.599749565124512;13.180500030517578;13.200249671936035;13.167741775512695;283120000
15/01/2021;13.227999687194824;13.325249671936035;12.84850025177002;12.85949993133545;12.827829360961914;277780000
19/01/2021;13.016249656677246;13.093999862670898;12.843999862670898;13.025250434875488;12.993172645568848;226188000
20/01/2021;13.111749649047852;13.430500030517578;13.056750297546387;13.365750312805176;13.332831382751465;258572000
21/01/2021;13.418499946594238;13.999250411987305;13.253000259399414;13.867500305175781;13.83334732055664;337780000
22/01/2021;13.739999771118164;13.841750144958496;13.627249717712402;13.712499618530273;13.678728103637695;246820000
25/01/2021;13.781749725341797;13.828499794006348;13.236499786376953;13.653249740600586;13.619624137878418;251112000
26/01/2021;13.580499649047852;13.644749641418457;13.387499809265137;13.435250282287598;13.402159690856934;163980000
27/01/2021;13.229999542236328;13.232749938964844;12.793749809265137;12.917750358581543;12.88593578338623;371272000
28/01/2021;12.99625015258789;13.339750289916992;12.96049976348877;13.050999641418457;13.018857955932617;228316000
29/01/2021;13.074999809265137;13.334750175476074;12.911499977111816;12.989749908447266;12.957759857177734;271552000
01/02/2021;13.053250312805176;13.270750045776367;12.902750015258789;13.237000465393066;13.204401016235352;217204000
